time_s,odrive_pos_rad,output_pos_rad,diff_rad,odrive_disp_rad,output_disp_rad,motor_on_output_side_rad,backlash_rad
7.190936,-3.457291,3.061826,-6.519117,1.3046539999999998,0.18177600000000016,0.1812019444444444,-0.000574055555555758
7.194103,-3.473612,3.063743,-6.537355,1.2883329999999997,0.179859,0.17893513888888884,-0.0009238611111111461
7.197415,-3.48354,3.064894,-6.548434,1.2784049999999998,0.1787080000000003,0.17755624999999997,-0.00115175000000034
7.200045,-3.501003,3.067578,-6.568581,1.260942,0.17602399999999996,0.17513083333333332,-0.0008931666666666394
7.203393,-3.517102,3.069496,-6.586598,1.244843,0.1741060000000001,0.1728948611111111,-0.0012111388888889907
7.206805,-3.543416,3.07218,-6.615596,1.2185289999999998,0.17142200000000019,0.16924013888888886,-0.0021818611111113217
7.20963,-3.556404,3.074864,-6.631269,1.2055409999999998,0.16873800000000028,0.16743624999999995,-0.0013017500000003235
7.212855,-3.577456,3.077165,-6.654621,1.1844889999999997,0.16643700000000017,0.16451236111111106,-0.0019246388888891075
7.215827,-3.597318,3.081,-6.678319,1.1646269999999999,0.16260200000000014,0.16175374999999997,-0.0008482500000001614
7.219074,-3.612598,3.082534,-6.695132,1.1493469999999997,0.1610680000000002,0.15963152777777773,-0.0014364722222224846
7.222617,-3.627109,3.085219,-6.712328,1.134836,0.15838300000000016,0.1576161111111111,-0.0007668888888890668
7.227673,-3.637725,3.086369,-6.724095,1.1242199999999998,0.15723300000000018,0.15614166666666662,-0.001091333333333555
7.229003,-3.646083,3.087136,-6.733219,1.115862,0.156466,0.15498083333333332,-0.0014851666666666763
7.232346,-3.649165,3.08752,-6.736684,1.1127799999999999,0.15608200000000005,0.15455277777777776,-0.0015292222222222929
7.235237,-3.652303,3.088287,-6.74059,1.109642,0.15531500000000031,0.15411694444444443,-0.0011980555555558825
7.238589,-3.657239,3.08867,-6.745909,1.1047059999999997,0.15493200000000007,0.15343138888888885,-0.0015006111111112164
7.241326,-3.664123,3.089821,-6.753944,1.0978219999999999,0.15378099999999995,0.15247527777777775,-0.0013057222222221943
7.244396,-3.671792,3.090588,-6.76238,1.090153,0.1530140000000002,0.15141013888888888,-0.0016038611111113266
7.24751,-3.680851,3.092505,-6.773356,1.0810939999999998,0.15109700000000004,0.1501519444444444,-0.0009450555555556295
7.250294,-3.69427,3.094423,-6.788693,1.067675,0.14917900000000017,0.14828819444444444,-0.0008908055555557348
7.253589,-3.706889,3.095957,-6.802845,1.055056,0.14764500000000025,0.14653555555555556,-0.0011094444444446905
7.257967,-3.724483,3.097874,-6.822357,1.0374619999999997,0.14572800000000008,0.1440919444444444,-0.0016360555555556822
7.259279,-3.734262,3.099792,-6.834054,1.0276829999999997,0.14381000000000022,0.14273374999999996,-0.0010762500000002506
7.262701,-3.74862,3.101709,-6.850329,1.013325,0.14189300000000005,0.14073958333333333,-0.0011534166666667123
7.26761,-3.766578,3.10401,-6.870588,0.9953669999999999,0.13959199999999994,0.13824541666666665,-0.00134658333333329
7.268982,-3.780933,3.105928,-6.886861,0.9810119999999998,0.13767400000000007,0.13625166666666663,-0.001422333333333442
7.271996,-3.79679,3.107462,-6.904251,0.9651549999999998,0.13614000000000015,0.13404930555555553,-0.002090694444444624
7.275179,-3.812382,3.108996,-6.921377,0.9495629999999999,0.13460600000000023,0.13188375,-0.0027222500000002314
7.278579,-3.829534,3.112447,-6.941981,0.9324109999999997,0.13115500000000013,0.12950152777777774,-0.0016534722222223963
7.281006,-3.846336,3.115131,-6.961467,0.9156089999999999,0.12847100000000022,0.12716791666666666,-0.0013030833333335656
7.284122,-3.866923,3.117049,-6.983972,0.895022,0.12655299999999992,0.1243086111111111,-0.0022443888888888097
7.287153,-3.88343,3.118966,-7.002396,0.8785149999999997,0.12463600000000019,0.12201597222222219,-0.0026200277777780057
7.289978,-3.89806,3.122418,-7.020478,0.8638849999999998,0.12118399999999996,0.11998402777777775,-0.0011999722222222065
7.29335,-3.916851,3.124719,-7.04157,0.845094,0.1188830000000003,0.11737416666666667,-0.0015088333333336257
